X_Deg Y_Deg X_Pix Y_Pix B-band_Flux B-Flux_error V-band_Flux V-Flux_error I-band_Flux I-Flux_error Z-band_Flux Z-Flux_error Y-band_Flux Y-Flux_error J-band_Flux J-Flux_error JH-band_Flux JH-Flux_error H-band_Flux H-Flux_error Image_used R_s Axis_Ratio Position_Angle_Degrees Galfit_Error_Code Astrometric_Flag A_CIER Mag_Flag Colour_Flag input_z redshift_beagle_1 outlier_value P1/P2 drop_out_agree ID_Bouwens RAh RAm RAs DEdeg DEm DEs F160W rset dset zphot Z-bin
189.50139059 62.29439193 2731.403 13605.732 8.99e-32 3.8429999999999995e-32 6.426999999999999e-31 2.9706999999999997e-32 7.92e-31 4.934899999999997e-32 8.865e-31 6.374499999999997e-32 8.596e-31 1.025e-31 7e-31 1.148e-31 0.0 0.0 8.148e-31 1.247e-31 North 0.01 0.326 -68.9436 8.0 0.0 107.0 0.0 1.0 3.68 3.843 0.03482905982905979 0.04022 1 GNWB-8003217401 12 38 0.32 62 17 40.1 26.62 4 6 3.68 4.0
189.50108613 62.295591133 2740.199 13677.648 1.18e-31 3.8673999999999987e-32 3.703e-31 2.9279999999999996e-32 6.284e-31 5.178899999999999e-32 5.147e-31 6.496499999999997e-32 4.2459999999999995e-31 8.609999999999999e-32 8.120999999999998e-31 1.132e-31 0.0 0.0 1.0963e-30 1.242e-31 North 2.1222 0.6393 -2.9805 0.0 0.0 107.0 97.0 3.0 3.72 3.2939999999999996 0.0902542372881356 -99.0 1 GNWB-8002617443 12 38 0.26 62 17 44.3 25.45 4 6 3.72 4.0
189.50450045 62.297045649 2645.33 13765.322 6.41e-32 4.1419e-32 2.1e-31 3.0439e-32 4.628e-31 4.953199999999998e-32 4.7969999999999994e-31 6.569699999999999e-32 4.388e-31 1.006e-31 6.045999999999999e-31 1.4599999999999999e-31 0.0 0.0 7.393999999999998e-31 1.592e-31 North 0.0103 0.6135 -18.8732 8.0 0.0 107.0 0.0 2.0 4.37 3.884 0.09050279329608944 0.4773 1 GNWB-8010717496 12 38 1.07 62 17 49.6 26.27 4 6 4.37 4.0
189.47101468 62.289132518 3577.577 13286.796 5.12e-32 4.086999999999999e-32 2.8639999999999998e-31 3.0133999999999997e-32 4.788e-31 5.056899999999999e-32 4.325e-31 6.289100000000001e-32 3.871e-31 9.57e-32 4.899999999999999e-31 1.188e-31 0.0 0.0 5.4049999999999995e-31 1.204e-31 North 0.0099 0.6481 6.1283 8.0 0.0 107.0 0.0 2.0 3.54 3.636 0.021145374449339227 -99.0 1 GNWB-7530417212 12 37 53.04 62 17 21.2 26.86 4 6 3.54 4.0
189.48031865 62.290888861000006 3318.401 13393.167 -3.2299999999999997e-32 3.8368999999999996e-32 3.599e-31 3.2634999999999983e-32 8.83e-31 5.4839e-32 1.1343999999999999e-30 6.8137e-32 1.2933e-30 9.789999999999999e-32 1.4327e-30 1.188e-31 0.0 0.0 1.5386000000000001e-30 1.338e-31 North 4.1116 0.175 39.0736 4.0 0.0 107.0 97.0 2.0 4.48 4.332 0.02700729927007309 -99.0 1 GNWB-7552917276 12 37 55.29 62 17 27.6 24.88 4 6 4.48 4.0
189.45867214 62.292485963000004 3922.655 13486.745 5.58e-32 3.9771999999999995e-32 4.979e-31 2.9402e-32 9.858e-31 5.154499999999999e-32 1.0354999999999999e-30 6.252499999999998e-32 1.0609e-30 9.009999999999999e-32 1.3784e-30 1.093e-31 0.0 0.0 1.8904e-30 1.141e-31 North 1.0076 0.5872 52.2374 0.0 0.0 107.0 0.0 2.0 4.27 3.364 0.1719165085388994 -99.0 1 GNWB-7500717332 12 37 50.07 62 17 33.2 25.39 4 6 4.27 4.0
189.45673561 62.29259360100001 3976.702 13493.012 2.9199999999999996e-32 3.7941999999999996e-32 4.1939999999999995e-31 2.9706999999999997e-32 6.987999999999999e-31 5.1728e-32 6.108e-31 6.283000000000001e-32 6.4559999999999995e-31 8.599999999999999e-32 7.745999999999995e-31 1.11e-31 0.0 0.0 5.647e-31 1.188e-31 North 0.01 0.6867 -37.2429 8.0 0.0 0.0 0.0 1.5 3.82 3.8939999999999997 0.015352697095435745 0.04348 1 GNWB-7496117336 12 37 49.61 62 17 33.6 26.81 4 6 3.82 4.0
189.48149557 62.293307906 3286.133 13538.437 4.5e-33 3.9283999999999996e-32 2.104e-31 2.989e-32 4.4009999999999995e-31 5.062999999999999e-32 5.385e-31 6.3806e-32 4.713e-31 9.369999999999999e-32 4.47e-31 1.1819999999999999e-31 0.0 0.0 8.072e-31 1.2699999999999998e-31 North 0.7398 0.1057 33.751 0.0 0.0 107.0 0.0 2.0 4.37 4.01 0.06703910614525145 -99.0 1 GNWB-7555717362 12 37 55.57 62 17 36.2 26.51 4 6 4.37 4.0
189.48416922 62.293539141000004 3211.602000000001 13552.604 -3.88e-32 3.7759e-32 5.054e-31 2.8975e-32 1.4786999999999999e-30 4.959299999999999e-32 1.6708e-30 6.331799999999997e-32 1.6145e-30 9.55e-32 1.7806999999999995e-30 1.116e-31 0.0 0.0 2.0715e-30 1.2509999999999999e-31 North 1.253 0.6855 61.0718 0.0 0.0 107.0 0.0 2.0 4.43 4.352 0.01436464088397779 -99.0 1 GNWB-7561917370 12 37 56.19 62 17 37.0 25.35 4 6 4.43 4.0
189.48258518 62.296534888000004 3256.496 13732.174 4.6699999999999996e-32 4.1174999999999995e-32 1.6699999999999999e-31 2.9706999999999997e-32 3.726e-31 5.136199999999998e-32 2.998e-31 6.362299999999999e-32 4.890999999999998e-31 1.066e-31 3.7049999999999995e-31 1.132e-31 0.0 0.0 4.382e-31 1.396e-31 North 7.3835 0.2069 -86.3954 4.0 0.0 107.0 0.0 2.0 3.82 3.99 0.03526970954356854 0.3508 1 GNWB-7558117478 12 37 55.81 62 17 47.8 26.58 4 6 3.82 4.0
189.4664287 62.296868495 3707.233 13750.478 2.8199999999999996e-32 3.538e-32 1.0997e-30 3.0439e-32 2.5926e-30 5.2033e-32 2.7582999999999996e-30 6.283000000000001e-32 2.3834999999999997e-30 7.76e-32 3.0491e-30 1.218e-31 0.0 0.0 3.0425999999999996e-30 1.3359999999999999e-31 North 1.4783 0.24100000000000002 77.3208 0.0 0.0 0.0 97.0 1.5 4.32 4.292 0.00526315789473693 -99.0 1 GNWB-7519517490 12 37 51.95 62 17 49.0 24.69 4 6 4.32 4.0
189.46774584 62.297742192 3670.687 13803.035 8.509999999999998e-32 3.7332e-32 9.27e-31 3.0439e-32 1.7687e-30 5.288700000000001e-32 1.9973999999999998e-30 6.5636e-32 1.8215e-30 8.779999999999999e-32 2.4817e-30 1.1869999999999998e-31 0.0 0.0 2.843e-30 1.321e-31 North 3.5364 0.3118 38.0886 0.0 99.0 107.0 97.0 1.0 4.27 3.9189999999999996 0.06660341555977221 -99.0 1 GNWB-7522875241 12 37 52.28 62 17 52.4 24.12 4 6 4.27 4.0
189.48255872 62.298064343 3257.594 13823.938 1.4609999999999999e-31 3.9649999999999997e-32 5.626e-31 3.1109999999999985e-32 1.1581999999999997e-30 5.294800000000001e-32 1.3744999999999998e-30 7.039399999999997e-32 1.4063999999999998e-30 1.065e-31 2.0166e-30 1.2689999999999998e-31 0.0 0.0 2.0467e-30 1.2929999999999999e-31 North 0.1055 0.9983 73.8134 8.0 0.0 0.0 0.0 7.0 4.37 3.115 0.23370577281191804 -99.0 1 GNWB-7558117533 12 37 55.81 62 17 53.3 25.39 4 6 4.37 4.0
189.4760313 62.300077856 3440.12 13944.043 9.08e-32 3.9954999999999993e-32 3.186e-31 3.2146999999999994e-32 4.274e-31 5.410699999999997e-32 4.304e-31 7.063799999999999e-32 4.103e-31 8.88e-32 5.729e-31 1.173e-31 0.0 0.0 4.042e-31 1.347e-31 North 0.01 0.2671 78.684 8.0 0.0 107.0 98.0 3.0 3.82 0.851 0.6159751037344398 0.3015 -99 GNWB-7542418006 12 37 54.24 62 18 0.6 26.95 4 6 3.82 4.0
189.4651898 62.300144135 3742.508 13946.889 2.9129999999999996e-31 3.7759e-32 9.986e-31 3.1598e-32 1.3880999999999999e-30 5.386300000000001e-32 1.4499e-30 6.581899999999999e-32 1.4711000000000001e-30 1.0409999999999999e-31 1.4783e-30 1.1119999999999999e-31 0.0 0.0 1.8165e-30 1.2669999999999998e-31 North 2.2069 0.3565 -89.5787 0.0 0.0 0.0 97.0 1.0 3.58 3.405 0.03820960698689962 -99.0 1 GNWB-7516518008 12 37 51.65 62 18 0.8 24.64 4 6 3.58 4.0
189.32063861 62.167229015 7762.759 5961.75 1.6509e-30 4.123599999999999e-32 4.3118e-30 3.0316999999999995e-32 5.5003999999999995e-30 4.879999999999998e-32 5.3842999999999994e-30 6.4538e-32 4.9953e-30 4.2300000000000004e-32 5.3004999999999984e-30 7.77e-32 0.0 0.0 5.9102999999999995e-30 1.071e-31 North 1.8914 0.4594 66.494 0.0 0.0 0.0 0.0 1.0 3.36 3.3569999999999998 0.0006880733944953372 -99.0 1 GNWB-7169510023 12 37 16.95 62 10 2.3 23.88 4 6 3.36 4.0
189.31176733 62.16792893 8011.329000000002 6003.409000000002 4.95e-32 3.8429999999999995e-32 3.2749999999999997e-31 2.9706999999999997e-32 3.324e-31 5.0752e-32 2.281e-31 6.313499999999997e-32 3.265e-31 4.6900000000000004e-32 3.285e-31 6.91e-32 0.0 0.0 1.8399999999999998e-31 9.5e-32 North 0.01 0.7083 -42.3589 10.0 0.0 0.0 98.0 1.5 3.23 3.452 0.052482269503546085 0.4393 1 GNWB-7148210048 12 37 14.82 62 10 4.8 27.85 4 6 3.23 4.0
189.32941296 62.172815666999995 7517.48 6297.315 1.873e-31 3.9649999999999997e-32 5.522999999999999e-31 2.9463e-32 6.36e-31 4.9043999999999987e-32 5.817e-31 6.392799999999997e-32 5.457e-31 4.2699999999999993e-32 6.2399999999999985e-31 7.76e-32 0.0 0.0 9.348e-31 9.97e-32 North 1.0939 0.0489 -28.9178 8.0 0.0 107.0 0.0 1.0 2.95 3.108 0.03999999999999998 -99.0 1 GNWB-7190510223 12 37 19.05 62 10 22.3 25.98 4 6 2.95 4.0
189.33894291 62.173924636 7250.675 6364.288000000001 1.546e-31 5.587599999999999e-32 3.063e-31 3.2452e-32 4.217e-31 5.1728e-32 3.8219999999999996e-31 6.6917e-32 3.206e-31 4.53e-32 3.7979999999999996e-31 7.71e-32 0.0 0.0 4.635e-31 1.055e-31 North 3.4643 0.4152 -86.8734 0.0 0.0 0.0 0.0 3.0 3.07 2.572 0.12235872235872228 -99.0 1 GNWB-7213510264 12 37 21.35 62 10 26.4 26.58 4 6 3.07 4.0
189.34049703 62.18248766 7208.036 6878.144 5.79e-32 3.8003e-32 3.1479999999999997e-31 3.0316999999999995e-32 4.42e-31 5.1118e-32 4.122e-31 6.886899999999998e-32 4.363e-31 4.2300000000000004e-32 4.614999999999999e-31 5.769999999999997e-32 0.0 0.0 5.6029999999999995e-31 8.099999999999999e-32 North 1.504 0.5176 47.2463 0.0 0.0 107.0 0.0 2.0 3.63 3.6189999999999998 0.002375809935205114 -99.0 1 GNWB-7217110572 12 37 21.71 62 10 57.2 26.65 4 6 3.63 4.0
189.32865909 62.17051008 7538.380999999998 6158.946999999999 -2.2299999999999998e-32 4.1419e-32 1.789e-31 2.9036e-32 5.005e-31 5.038599999999998e-32 4.273e-31 6.850299999999998e-32 3.835e-31 4.57e-32 6.131999999999999e-31 8.69e-32 0.0 0.0 6.635999999999998e-31 1.115e-31 North 1.5482 0.1923 -44.5335 0.0 0.0 0.0 0.0 2.0 4.43 4.279 0.02780847145488026 -99.0 1 GNWB-7188810141 12 37 18.88 62 10 14.1 26.72 4 6 4.43 4.0
189.31135812 62.181936351000004 8023.866 6843.84 -4.66e-32 4.0198999999999996e-32 1.314e-31 2.8364999999999996e-32 3.536999999999999e-31 5.050799999999998e-32 2.971e-31 6.099999999999997e-32 3.6109999999999996e-31 4.75e-32 4.1249999999999995e-31 5.26e-32 4.139e-31 2.037e-31 2.9149999999999996e-31 7.059999999999999e-32 North 1.9807 0.0272 -45.8224 8.0 0.0 0.0 0.0 2.0 4.32 5.087 0.14417293233082695 -99.0 -99 GNWB-7147310552 12 37 14.73 62 10 55.2 27.22 4 6 4.32 4.0
189.37535038 62.191225974 6233.351 7404.39 1.046e-31 4.5201e-32 2.712e-31 3.0865999999999994e-32 2.934e-31 5.062999999999999e-32 2.8269999999999997e-31 6.935699999999997e-32 3.02e-31 4.99e-32 1.959e-31 8.72e-32 0.0 0.0 6.104999999999999e-31 1.0839999999999999e-31 North 0.0101 0.2328 -68.3667 8.0 0.0 0.0 0.0 1.0 2.99 2.647 0.08596491228070187 -99.0 1 GNWB-7300811287 12 37 30.08 62 11 28.7 26.74 4 6 2.99 4.0
189.38516827 62.195799426 5959.199000000001 7679.44 1.012e-31 4.1174999999999995e-32 3.645e-31 3.440399999999999e-32 4.07e-31 5.178899999999999e-32 4.227e-31 6.734399999999997e-32 4.765e-31 6.319999999999997e-32 6.693e-31 1.135e-31 0.0 0.0 7.856999999999998e-31 1.339e-31 North 2.9608 0.133 35.3794 0.0 0.0 107.0 0.0 3.0 3.27 2.798 0.11053864168618267 -99.0 1 GNWB-7324311451 12 37 32.43 62 11 45.1 26.06 4 6 3.27 4.0
189.43013588 62.216591355 4704.571 8930.43 4.431e-31 5.4839e-32 2.712e-31 3.1537e-32 4.435e-31 5.221599999999997e-32 3.2689999999999998e-31 6.514799999999997e-32 5.696e-31 1.039e-31 5.024999999999999e-31 8.63e-32 0.0 0.0 3.5359999999999997e-31 1.189e-31 North 0.01 0.8875 26.111 8.0 0.0 0.0 0.0 7.0 3.32 1.72 0.3703703703703703 -99.0 -99 GNWB-7432313000 12 37 43.23 62 13 0.0 26.76 4 6 3.32 4.0
189.37815429 62.21149739999999 6157.675 8620.853000000001 1.022e-31 4.3493e-32 3.8799999999999996e-31 2.8486999999999995e-32 7.020999999999999e-31 4.422499999999999e-32 7.2150000000000005e-31 5.5388e-32 7.562e-31 6.44e-32 9.228e-31 6.99e-32 1.5309e-30 1.946e-31 1.4228999999999996e-30 8.72e-32 North 0.01 0.6824 65.7883 8.0 0.0 107.0 97.0 3.0 4.27 2.8789999999999996 0.26394686907020865 -99.0 1 GNWB-7307924162 12 37 30.79 62 12 41.6 26.27 4 6 4.27 4.0
189.37454525 62.22788031899999 6260.844 9603.596 1.513e-31 4.2699999999999993e-32 4.966e-31 3.0743999999999995e-32 6.4079999999999985e-31 5.1057e-32 6.739e-31 6.502599999999997e-32 4.5259999999999995e-31 5.29e-32 5.8049999999999985e-31 5.47e-32 1.0694e-30 2.076e-31 8.197e-31 6.8e-32 North 0.4637 0.1247 -30.576 8.0 0.0 0.0 0.0 1.0 3.32 3.407 0.02013888888888893 -99.0 1 GNWB-7298913406 12 37 29.89 62 13 40.6 26.54 4 6 3.32 4.0
189.31287776 62.228465807 7984.949 9635.661 4.55e-32 3.8368999999999996e-32 2.414e-31 2.9828999999999995e-32 8.085999999999999e-31 4.837299999999998e-32 1.0728e-30 5.965799999999999e-32 1.0473e-30 4.8699999999999997e-32 1.1818e-30 5.26e-32 1.1334999999999998e-30 1.417e-31 1.3962999999999996e-30 7.519999999999997e-32 North 0.5756 0.8264 -31.5376 0.0 0.0 107.0 0.0 2.0 4.76 4.648 0.019444444444444462 0.2147 -99 GNWB-7150813427 12 37 15.08 62 13 42.7 25.78 4 6 4.76 4.0
189.45155802 62.240151087 4110.309 10345.971 -1.83e-32 4.3432e-32 8.623e-31 3.0682999999999996e-32 1.9118e-30 4.8556e-32 1.9744999999999998e-30 6.3806e-32 1.7171e-30 8.460000000000001e-32 1.6183e-30 1.2239999999999999e-31 0.0 0.0 1.8546e-30 1.73e-31 North 1.5968 0.4059 -21.258000000000006 0.0 0.0 107.0 0.0 2.0 4.16 4.436 0.05348837209302321 -99.0 1 GNWB-7483914248 12 37 48.39 62 14 24.8 25.23 4 6 4.16 4.0
189.45124873 62.245927275 4120.144 10692.511 2.116e-31 4.4042e-32 7.211e-31 2.7328000000000003e-32 1.7207e-30 4.5445e-32 2.1736e-30 5.8377e-32 2.5692e-30 9.439999999999999e-32 3.1642e-30 1.241e-31 0.0 0.0 4.1988e-30 1.744e-31 North 2.5338 0.6186 82.4927 0.0 0.0 0.0 97.0 7.0 3.49 3.3160000000000003 0.03875278396436524 0.5444 1 GNWB-7483014456 12 37 48.3 62 14 45.6 23.75 4 6 3.49 4.0
189.42036349 62.247016587 4983.289000000002 10755.108 9.11e-32 4.4103000000000003e-32 3.285e-31 3.1109999999999985e-32 4.2889999999999995e-31 4.8617e-32 5.2229999999999985e-31 6.258599999999999e-32 5.358e-31 9.539999999999995e-32 4.981999999999999e-31 1.049e-31 0.0 0.0 5.088e-31 1.671e-31 North 99.0 99.0 99.0 1.0 0.0 107.0 0.0 1.0 3.87 3.6519999999999997 0.04476386036960985 0.08959 1 GNWB-7408914496 12 37 40.89 62 14 49.6 26.42 4 6 3.87 4.0
189.41017433 62.250317292 5268.525 10952.329 -5.9e-32 4.129699999999999e-32 2.5260000000000002e-31 3.2269e-32 5.164e-31 5.001999999999999e-32 6.6629999999999995e-31 6.526999999999999e-32 6.122999999999998e-31 8.919999999999998e-32 1.0861e-30 1.094e-31 0.0 0.0 7.6529999999999984e-31 1.969e-31 North 0.348 0.043 86.6586 8.0 0.0 107.0 0.0 2.0 4.32 4.227 0.017481203007518792 -99.0 1 GNWB-7384415015 12 37 38.44 62 15 1.5 26.1 4 6 4.32 4.0
189.34348804 62.237424906 7130.137 10174.522 3.1e-32 4.2150999999999994e-32 5.042e-31 2.6352e-32 6.498e-31 4.392e-32 7.484999999999998e-31 5.166699999999999e-32 7.009e-31 4.8699999999999997e-32 1.013e-30 5.61e-32 1.0567e-30 1.564e-31 9.809e-31 7.159999999999997e-32 North 1.2473 0.0632 66.0431 8.0 0.0 0.0 0.0 2.0 3.96 3.258 0.1415322580645161 -99.0 1 GNWB-7224414150 12 37 22.44 62 14 15.0 26.01 4 6 3.96 4.0
189.42084707 62.25108188300001 4970.502 10999.065 2.514e-31 4.7762999999999997e-32 8.007999999999999e-31 3.3000999999999995e-32 1.147e-30 5.6242e-32 1.2283e-30 7.0882e-32 1.1354999999999999e-30 8.75e-32 1.7041e-30 1.1259999999999999e-31 0.0 0.0 2.3437999999999998e-30 1.7589999999999996e-31 North 1.756 0.3645 67.4028 0.0 0.0 107.0 0.0 7.0 3.4 3.2260000000000004 0.039545454545454425 -99.0 1 GNWB-7410115042 12 37 41.01 62 15 4.2 25.06 4 6 3.4 4.0
189.43177145 62.252204573 4665.532 11067.358 4.5e-33 4.2638999999999993e-32 1.996e-31 3.0012e-32 2.888e-31 5.001999999999999e-32 3.007e-31 6.386699999999997e-32 3.2539999999999998e-31 8.529999999999999e-32 3.192e-31 1.233e-31 0.0 0.0 7.268999999999998e-31 1.773e-31 North 8.344 0.1058 84.8119 0.0 0.0 107.0 0.0 2.0 3.91 3.195 0.1456211812627292 -99.0 1 GNWB-7436115082 12 37 43.61 62 15 8.2 25.62 4 6 3.91 4.0
189.4392504 62.25682416300001 4457.511 11345.2 1.257e-31 3.824699999999998e-32 3.711e-31 2.9158e-32 8.122e-31 5.001999999999999e-32 8.158e-31 6.325699999999997e-32 9.966e-31 8.56e-32 1.0945e-30 1.151e-31 0.0 0.0 1.7587e-30 1.675e-31 North 1.0098 0.0694 -58.6049 8.0 0.0 107.0 0.0 3.0 4.37 3.1239999999999997 0.2320297951582868 -99.0 1 GNWB-7454215249 12 37 45.42 62 15 24.9 25.36 4 6 4.37 4.0
189.43577807 62.257210613999995 4554.569 11368.074 3.1599999999999997e-32 3.8673999999999987e-32 2.071e-31 2.5864e-32 3.499e-31 4.373699999999999e-32 3.461e-31 5.4839e-32 4.174e-31 8.83e-32 4.868999999999999e-31 1.1249999999999999e-31 0.0 0.0 6.022999999999999e-31 1.6379999999999995e-31 North 0.0104 0.6675 21.4691 8.0 0.0 107.0 0.0 2.0 3.96 3.863 0.01955645161290322 -99.0 1 GNWB-7446015263 12 37 44.6 62 15 26.3 26.63 4 6 3.96 4.0
189.42920364 62.25962771 4738.643 11512.521 -1.9299999999999998e-32 3.599e-32 4.722e-31 2.3851e-32 9.723e-31 4.501799999999998e-32 1.1859999999999999e-30 5.5327e-32 1.158e-30 9.429999999999999e-32 1.5612e-30 1.24e-31 0.0 0.0 2.3481999999999997e-30 1.594e-31 North 2.2253 0.5511 27.8232 4.0 0.0 107.0 97.0 2.0 4.37 4.16 0.039106145251396635 0.3666 1 GNWB-7430015348 12 37 43.0 62 15 34.8 24.57 4 6 4.37 4.0
189.42409182 62.26093901 4881.643 11590.762 6.349999999999999e-32 2.8364999999999996e-32 4.143e-31 2.318e-32 4.328e-31 3.904e-32 5.221e-31 5.123999999999997e-32 4.915999999999999e-31 8.509999999999998e-32 6.640999999999999e-31 1.1849999999999998e-31 0.0 0.0 6.1579999999999985e-31 1.6149999999999999e-31 North 0.01 0.1059 -69.0579 8.0 0.0 0.0 0.0 1.0 3.72 3.62 0.021186440677966118 -99.0 1 GNWB-7417915396 12 37 41.79 62 15 39.6 26.7 4 6 3.72 4.0
189.4227949 62.262241763999995 4918.096 11668.818 3.25e-32 3.4220999999999997e-32 2.107e-31 2.3607e-32 4.708e-31 3.9283999999999996e-32 6.7e-31 5.215499999999997e-32 7.676999999999998e-31 9.339999999999999e-32 8.606e-31 1.2279999999999998e-31 0.0 0.0 1.0189e-30 1.6559999999999999e-31 North 0.6082 0.0566 20.8234 8.0 0.0 107.0 0.0 2.0 4.48 4.227 0.04616788321167885 -99.0 1 GNWB-7414715444 12 37 41.47 62 15 44.4 26.24 4 6 4.48 4.0
189.43569964 62.26231985 4557.74 11674.62 2.98e-32 4.086999999999999e-32 2.053e-31 3.0072999999999987e-32 3.207e-31 4.794599999999998e-32 3.0879999999999997e-31 6.484299999999997e-32 4.390999999999998e-31 8.82e-32 3.4649999999999997e-31 1.105e-31 0.0 0.0 6.904e-31 1.6579999999999998e-31 North 2.4325 0.8817 86.8228 0.0 0.0 107.0 0.0 2.0 3.77 3.19 0.12159329140461216 -99.0 1 GNWB-7445715447 12 37 44.57 62 15 44.7 25.77 4 6 3.77 4.0
189.44706261 62.26360019 4240.684 11752.483 6.09e-32 4.7153e-32 3.999e-31 2.9036e-32 6.278e-31 4.7823999999999996e-32 5.875e-31 5.697399999999999e-32 4.183e-31 9.66e-32 6.489e-31 1.301e-31 0.0 0.0 6.367e-31 1.8719999999999998e-31 North 0.01 0.9796 42.4041 8.0 0.0 0.0 98.0 2.0 3.82 3.9610000000000003 0.029253112033195017 -99.0 1 GNWB-7473015492 12 37 47.3 62 15 49.2 26.11 4 6 3.82 4.0
189.43214136 62.264878995 4657.589 11827.853 2.63e-32 3.9893999999999994e-32 2.685e-31 2.5192999999999996e-32 4.52e-31 4.3066e-32 5.039e-31 5.477799999999997e-32 7.634e-31 9.279999999999999e-32 8.854e-31 1.18e-31 0.0 0.0 8.991e-31 1.753e-31 North 1.5206 0.0536 32.8078 8.0 0.0 107.0 0.0 2.0 4.16 3.803 0.06918604651162795 -99.0 1 GNWB-7437215539 12 37 43.72 62 15 53.9 26.19 4 6 4.16 4.0
189.44516868 62.265611343 4293.974 11872.973999999998 -3.5999999999999997e-33 4.8738999999999996e-32 1.7679999999999999e-31 2.7084e-32 5.061e-31 4.575e-32 5.452e-31 5.9048e-32 4.214e-31 8.72e-32 5.938e-31 1.1699999999999996e-31 0.0 0.0 4.988e-31 1.636e-31 North 0.01 0.5101 -49.1155 8.0 0.0 107.0 98.0 2.0 4.37 4.455 0.015828677839851018 0.177 1 GNWB-7468315565 12 37 46.83 62 15 56.5 26.69 4 6 4.37 4.0
189.40542003 62.25161360600001 5401.556 11029.74 -1.42e-32 4.4713e-32 5.600999999999999e-31 3.3245e-32 1.0539e-30 5.245999999999998e-32 1.2859e-30 6.777099999999999e-32 1.06e-30 8.24e-32 1.6358999999999998e-30 1.13e-31 0.0 0.0 1.4984999999999999e-30 1.314e-31 North 6.2161 0.2061 88.7897 4.0 0.0 0.0 97.0 2.0 4.27 4.081 0.035863377609108 -99.0 1 GNWB-7373015061 12 37 37.3 62 15 6.1 25.25 4 6 4.27 4.0
189.40410298 62.252122092 5438.431 11060.149 1.5449999999999999e-31 4.392e-32 6.4949999999999995e-31 3.0194999999999996e-32 9.434999999999999e-31 5.032499999999997e-32 9.481999999999999e-31 6.526999999999999e-32 1.1409999999999997e-30 6.639999999999999e-32 1.3536999999999999e-30 1.0849999999999996e-31 0.0 0.0 1.5208999999999999e-30 1.243e-31 North 0.4663 0.0292 44.9163 8.0 0.0 107.0 97.0 3.0 3.96 3.4160000000000004 0.10967741935483864 -99.0 1 GNWB-7369815080 12 37 36.98 62 15 8.0 26.37 4 6 3.96 4.0
189.407511 62.252770251 5343.335999999998 11099.299 -2.75e-32 4.2516999999999984e-32 2.646e-31 3.1537e-32 4.413e-31 4.9776e-32 5.274e-31 6.600199999999999e-32 4.61e-31 8.9e-32 5.3619999999999996e-31 1.099e-31 0.0 0.0 5.96e-31 1.3069999999999999e-31 North 1.2441 0.0508 -7.3844 8.0 0.0 107.0 97.0 2.0 3.96 3.821 0.028024193548387054 -99.0 1 GNWB-7378115104 12 37 37.81 62 15 10.4 25.96 4 6 3.96 4.0
189.41788961 62.256144023000004 5054.009 11302.549 1.0609999999999998e-31 4.196799999999997e-32 2.187e-31 3.3366999999999996e-32 1.8489999999999997e-31 5.191099999999999e-32 1.981e-31 6.8076e-32 2.289e-31 9.529999999999995e-32 2.3639999999999997e-31 1.322e-31 0.0 0.0 5.979e-31 1.789e-31 North 0.01 0.7133 -57.1852 8.0 0.0 107.0 0.0 6.0 2.68 2.8369999999999997 0.042663043478260866 -99.0 1 GNWB-7402715225 12 37 40.27 62 15 22.5 26.06 4 6 2.68 4.0
189.40947998 62.256905966000005 5289.026999999999 11347.594 -1.27e-32 4.452999999999998e-32 4.897e-31 3.2696e-32 8.536e-31 5.3192e-32 8.97e-31 6.8259e-32 7.390999999999998e-31 1.073e-31 1.0245999999999997e-30 1.025e-31 0.0 0.0 1.0545e-30 1.2089999999999999e-31 North 10.2037 0.0706 -77.2857 12.0 0.0 107.0 0.0 2.0 4.01 4.023 0.002594810379241497 -99.0 1 GNWB-7382715252 12 37 38.27 62 15 25.2 25.68 4 6 4.01 4.0
189.39377984 62.261272792 5728.2069999999985 11608.431 1.2499999999999999e-31 4.1174999999999995e-32 5.397999999999999e-31 3.2208e-32 9.046e-31 4.898299999999999e-32 1.0288e-30 6.606299999999999e-32 1.0166999999999999e-30 9.24e-32 1.4019999999999998e-30 1.08e-31 0.0 0.0 1.9772999999999997e-30 1.315e-31 North 0.92 0.3114 78.7133 0.0 0.0 107.0 0.0 3.0 4.22 3.071 0.2201149425287356 -99.0 1 GNWB-7345015409 12 37 34.5 62 15 40.9 25.35 4 6 4.22 4.0
189.39561999 62.261652962 5676.877 11631.373 -1.24e-32 3.9649999999999997e-32 2.115e-31 3.2512999999999995e-32 3.929e-31 5.0203e-32 5.684e-31 6.057299999999999e-32 3.4079999999999995e-31 9.419999999999999e-32 4.321999999999999e-31 1.122e-31 0.0 0.0 8.217e-31 1.2089999999999999e-31 North 0.8838 0.1298 29.3161 0.0 0.0 107.0 0.0 2.0 4.22 3.4189999999999996 0.1534482758620689 -99.0 1 GNWB-7349415423 12 37 34.94 62 15 42.3 26.64 4 6 4.22 4.0
