X_Deg Y_Deg X_Pix Y_Pix B-band_Flux B-Flux_error V-band_Flux V-Flux_error I-band_Flux I-Flux_error Z-band_Flux Z-Flux_error Y-band_Flux Y-Flux_error J-band_Flux J-Flux_error JH-band_Flux JH-Flux_error H-band_Flux H-Flux_error Image_used R_s Axis_Ratio Position_Angle_Degrees Galfit_Error_Code Astrometric_Flag A_CIER Mag_Flag Colour_Flag input_z redshift_beagle_1 outlier_value P1/P2 drop_out_agree ID(Fink) IAU IAU2 RA Dec ZPhot b_ZPhot B_ZPhot 1500Mag b_1500Mag B_1500Mag
189.19072205 62.214519577 11400.524 8797.665 3.4799999999999996e-32 3.7332e-32 1.443e-31 3.3671999999999987e-32 2.089e-31 5.4229e-32 2.8649999999999995e-31 6.746599999999997e-32 2.733e-31 9.689999999999999e-32 2.357e-31 6.51e-32 4.431e-31 1.5369999999999998e-31 3.011e-31 8.499999999999998e-32 North 0.8622 0.0505 47.3803 8.0 0.0 0.0 0.0 2.0 3.53 3.658 0.028256070640176625 -99.0 1 z4_GND_31373 HRG14 J123645.78+621252.2 189.190735 62.21450400000001 3.53 0.77 4.0 -17.43 -17.95 -17.01
189.28337249 62.17608918 8807.165 6492.178000000001 1.796e-31 3.1170999999999995e-32 6.3999999999999995e-31 2.3424e-32 8.892e-31 4.2638999999999993e-32 9.287e-31 5.1972e-32 9.259e-31 4.7e-32 1.0343999999999999e-30 5.7e-32 1.3838999999999996e-30 2.077e-31 1.1338999999999999e-30 8.34e-32 North 2.4459 0.2266 1.1194 0.0 0.0 0.0 0.0 1.0 3.53 3.426 0.022958057395143408 0.1112 1 z4_GND_3402 HRG14 J123708.01+621034.0 189.283386 62.176102 3.53 3.29 3.7 -19.7 -19.86 -19.58
189.21536545 62.204208265 10711.381000000001 8178.714 1.6e-33 3.5807e-32 4.364999999999999e-31 3.1476e-32 6.013e-31 4.8921999999999994e-32 7.234e-31 6.197600000000001e-32 4.559e-31 4.59e-32 6.620999999999999e-31 6.269999999999997e-32 7.07e-31 2.155e-31 6.726999999999999e-31 7.77e-32 North 1.359 0.0695 -88.2893 8.0 0.0 107.0 0.0 1.5 3.53 3.64 0.02428256070640184 -99.0 1 z4_GND_34807 HRG14 J123651.69+621215.1 189.215363 62.204189 3.53 3.16 3.74 -19.2 -19.33 -19.0
189.35890539 62.216923144 6696.77 8945.234 6.91e-32 3.605099999999998e-32 2.805e-31 2.4095e-32 3.406e-31 4.1052999999999996e-32 3.947e-31 5.3558e-32 4.066e-31 4.82e-32 4.8099999999999995e-31 5.25e-32 2.339e-31 2.035e-31 5.459e-31 7.12e-32 North 0.01 0.3957 -77.6874 8.0 0.0 0.0 0.0 2.0 3.53 3.41 0.02649006622516549 -99.0 1 z4_GND_30618 HRG14 J123726.14+621300.9 189.358902 62.216927 3.53 0.42 3.78 -18.46 -18.75 -18.16
189.36057684 62.21959868800001 6650.351 9105.860999999999 9.97e-32 4.3371e-32 6.336e-31 2.9036e-32 1.0701e-30 5.044699999999998e-32 1.1818e-30 6.154899999999998e-32 1.1126e-30 5.23e-32 1.3502999999999999e-30 5.41e-32 1.3815e-30 1.719e-31 1.6116e-30 6.71e-32 North 2.2382 0.6133 -14.857999999999999 0.0 0.0 107.0 0.0 1.0 3.54 3.549 0.0019823788546255282 0.02257 1 z4_GND_29724 HRG14 J123726.54+621310.5 189.360565 62.219582 3.54 0.32 3.69 -20.29 -20.42 -20.16
189.19557637 62.224413202 11264.447 9391.208 6.389999999999997e-32 5.0813e-32 3.0789999999999997e-31 3.4465e-32 2.953e-31 5.7401e-32 3.6270000000000003e-31 6.758799999999997e-32 -2.9879999999999996e-31 8.279999999999999e-32 5.3399999999999995e-31 6.559999999999998e-32 3.3869999999999997e-31 1.8659999999999999e-31 6.346999999999999e-31 8.199999999999997e-32 North 7.6237 0.473 70.3696 4.0 0.0 107.0 0.0 2.0 3.54 2.241 0.2861233480176211 -99.0 -99 z4_GND_28195 HRG14 J123646.96+621327.9 189.195663 62.224411 3.54 0.4 3.72 -20.86 -21.03 -20.76
189.169858 62.281898976 11980.417 12840.863000000001 4.068e-31 3.8003e-32 1.5083e-30 3.0621999999999986e-32 2.2474999999999998e-30 4.629899999999998e-32 2.5109999999999998e-30 6.71e-32 2.5885000000000002e-30 8.909999999999998e-32 2.9347e-30 5.759999999999997e-32 3.1877e-30 8.16e-32 3.716e-30 7.059999999999999e-32 North 1.0039 0.5674 44.1882 0.0 0.0 0.0 0.0 3.0 3.54 3.398 0.03127753303964755 -99.0 1 z4_GND_9115 HRG14 J123640.77+621654.8 189.169861 62.281895 3.54 3.4 3.7 -20.47 -20.62 -20.42
189.30265839 62.248140056000004 8272.0 10815.766000000001 1.62e-32 3.9405999999999983e-32 2.476e-31 3.1292999999999994e-32 3.3840000000000004e-31 5.154499999999999e-32 2.714e-31 6.569699999999999e-32 2.562e-31 4.769999999999999e-32 4.118e-31 5.55e-32 7.678e-31 1.538e-31 2.994e-31 7.63e-32 North 2.1161 0.1067 77.5526 0.0 0.0 107.0 0.0 2.0 3.54 3.466 0.016299559471365604 -99.0 1 z4_GND_19787 HRG14 J123712.65+621453.2 189.302704 62.248119 3.54 0.43 3.79 -18.64 -18.97 -18.27
189.16741212 62.245629161000004 12050.732 10664.738000000001 1.288e-31 3.440399999999999e-32 2.85e-31 3.0133999999999997e-32 3.529999999999999e-31 5.239899999999998e-32 3.19e-31 6.069499999999999e-32 2.187e-31 8.14e-32 4.932e-31 5.629999999999997e-32 7.377999999999999e-31 1.7079999999999995e-31 5.245e-31 7.369999999999997e-32 North 2.063 0.6887 35.1499 0.0 0.0 0.0 0.0 7.0 3.54 2.99 0.12114537444933915 0.2151 1 z4_GND_20656 HRG14 J123640.18+621444.2 189.167404 62.245613 3.54 3.07 3.75 -19.46 -19.73 -19.21
189.09205289 62.236700993999996 14157.466999999999 10132.265 1.323e-31 3.538e-32 1.762e-31 3.0439e-32 3.096e-31 5.136199999999998e-32 3.6889999999999997e-31 6.667299999999999e-32 5.118999999999999e-31 9.599999999999999e-32 3.534e-31 5.41e-32 3.1739999999999997e-31 1.991e-31 4.411999999999999e-31 7.389999999999998e-32 North 668.4493 0.0078 -16.8166 14.0 0.0 0.0 0.0 7.0 3.54 3.641 0.022246696035242285 0.3954 1 z4_GND_23775 HRG14 J123622.10+621412.1 189.092087 62.23669399999999 3.54 0.49 3.85 -18.8 -19.17 -18.39
189.2886221 62.199184603 8661.431999999999 7878.034000000002 3.92e-32 3.9589e-32 1.258e-31 3.0621999999999986e-32 2.404e-31 5.191099999999999e-32 3.6499999999999997e-31 6.514799999999997e-32 1.7510000000000001e-31 4.7999999999999997e-32 2.628e-31 5.09e-32 1.066e-31 2.025e-31 3.4590000000000003e-31 7.57e-32 North 0.01 0.7395 29.0356 8.0 0.0 0.0 0.0 2.0 3.54 3.977 0.09625550660792948 0.2307 1 z4_GND_36217 HRG14 J123709.27+621157.1 189.28862 62.199184 3.54 0.67 3.99 -17.46 -17.96 -16.96
189.25770692 62.304710046000004 9529.405 14208.966 5.74e-32 3.4647999999999997e-32 5.781e-31 3.0865999999999994e-32 1.0424999999999999e-30 4.9105e-32 9.162e-31 6.478199999999997e-32 9.234e-31 4.62e-32 9.998e-31 6.57e-32 9.662e-31 2.225e-31 1.1426e-30 9.039999999999995e-32 North 99.0 99.0 99.0 1.0 0.0 107.0 0.0 1.5 3.54 3.701 0.0354625550660793 0.05647000000000001 1 z4_GND_42494 HRG14 J123701.83+621817.0 189.257645 62.30471800000001 3.54 0.49 3.8 -19.79 -20.04 -19.57
189.13320143 62.268100227 13004.623 12014.157 7.57e-32 3.641699999999998e-32 3.151e-31 3.0194999999999996e-32 4.5039999999999986e-31 4.9105e-32 4.656e-31 6.398899999999997e-32 4.683e-31 4.6699999999999996e-32 5.315e-31 6.249999999999997e-32 3.7979999999999996e-31 1.714e-31 7.887999999999998e-31 8.050000000000001e-32 North 99.0 99.0 99.0 1.0 0.0 0.0 0.0 1.0 3.54 3.325 0.04735682819383257 -99.0 1 z4_GND_12684 HRG14 J123631.97+621605.1 189.133224 62.26809300000001 3.54 0.55 3.95 -18.8 -19.16 -18.24
189.18472657 62.231629084 11567.52 9824.341 1.158e-31 3.6904999999999986e-32 2.72e-31 3.0378e-32 2.903e-31 4.9898e-32 4.54e-31 6.368399999999997e-32 5.175e-31 7.2e-32 4.602e-31 5.2e-32 8.411e-31 1.6589999999999996e-31 5.078e-31 6.679999999999997e-32 North 3.4113 0.8032 87.5068 0.0 0.0 107.0 0.0 7.0 3.54 3.239 0.06629955947136568 -99.0 1 z4_GND_25652 HRG14 J123644.33+621353.8 189.184723 62.231602 3.54 0.35 3.76 -20.23 -20.48 -20.1
189.36159931 62.22617414 6622.568 9500.446 2.5809999999999996e-31 6.057299999999999e-32 1.0059999999999999e-30 3.3184e-32 1.4686e-30 5.3192e-32 1.5761000000000001e-30 6.594099999999999e-32 1.3774e-30 5.759999999999997e-32 1.6408e-30 5.299999999999999e-32 1.9894e-30 2.026e-31 1.8451e-30 6.969999999999998e-32 North 2.0776 0.2165 51.8203 0.0 0.0 0.0 0.0 1.0 3.54 3.603 0.013876651982378892 -99.0 1 z4_GND_27529 HRG14 J123726.78+621334.2 189.361603 62.226173 3.54 3.38 3.75 -20.54 -20.67 -20.42
189.18322835 62.252026343000004 11608.543 11048.205 1.192e-31 3.4891999999999994e-32 4.4869999999999995e-31 3.0133999999999997e-32 6.5e-31 5.142299999999998e-32 6.862e-31 6.423299999999997e-32 5.027e-31 9.739999999999999e-32 8.335999999999999e-31 5.88e-32 1.2123e-30 1.3539999999999996e-31 1.0315e-30 7.43e-32 North 0.3836 0.0516 10.331 8.0 0.0 0.0 0.0 1.0 3.54 3.252 0.06343612334801768 -99.0 1 z4_GND_18391 HRG14 J123643.98+621507.3 189.183243 62.252033 3.54 3.11 3.81 -19.12 -19.35 -18.87
189.04166934 62.258649165 15561.841999999999 11452.669 3.0199999999999997e-32 3.3489e-32 2.2219999999999998e-31 3.056099999999998e-32 3.546e-31 4.934899999999997e-32 2.0859999999999997e-31 6.4416e-32 2.126e-31 5.629999999999997e-32 3.3060000000000003e-31 6.36e-32 0.0 0.0 2.5489999999999997e-31 8.16e-32 North 0.0111 0.05 73.5287 8.0 0.0 0.0 0.0 2.0 3.54 3.398 0.03127753303964755 0.3331 1 z4_GND_15987 HRG14 J123610.00+621531.1 189.041687 62.258648 3.54 0.51 3.86 -18.13 -18.3 -17.69
189.21693259 62.19715329 10667.61 7755.406999999997 2.507e-31 3.8368999999999996e-32 8.931e-31 3.4891999999999994e-32 1.1982999999999998e-30 4.8433999999999995e-32 1.3140999999999999e-30 6.325699999999997e-32 1.3278999999999999e-30 5.299999999999999e-32 1.5359e-30 6.29e-32 1.9612e-30 1.305e-31 2.2547999999999998e-30 8.48e-32 North 4.4777 0.2824 82.9966 4.0 0.0 0.0 0.0 3.0 3.54 3.173 0.08083700440528634 -99.0 1 z4_GND_36653 HRG14 J123652.06+621149.7 189.216919 62.197151 3.54 3.37 3.67 -20.26 -20.36 -20.12
189.19048238 62.320527172 11403.481000000002 15158.126 4.6399999999999995e-32 3.4099e-32 1.817e-31 3.2085999999999995e-32 3.577e-31 5.142299999999998e-32 3.994e-31 6.484299999999997e-32 -3.95e-32 1.4509999999999998e-31 1.0135e-30 4.37e-32 1.1615999999999998e-30 2.318e-31 2.1353e-30 6.119999999999999e-32 North 1.0782 0.8567 1.321 0.0 0.0 0.0 0.0 3.0 3.54 4.473 0.2055066079295154 -99.0 1 z4_GND_5794 HRG14 J123645.72+621913.9 189.190506 62.320534 3.54 2.5 4.3 -18.27 -18.93 -17.59
189.21857395 62.297479645 10620.741000000002 13774.981000000002 2.9019999999999996e-31 3.5014e-32 1.1789e-30 3.0988000000000003e-32 1.6254e-30 5.062999999999999e-32 1.7415e-30 6.148799999999998e-32 1.669e-30 4.65e-32 2.1219999999999997e-30 5.53e-32 2.1736e-30 2.103e-31 2.4305e-30 6.5e-32 North 2.9518 0.2184 -85.5459 0.0 0.0 0.0 0.0 1.0 3.55 3.1180000000000003 0.09494505494505484 -99.0 1 z4_GND_43505 HRG14 J123652.46+621750.9 189.218597 62.297482 3.55 3.44 3.66 -20.75 -20.87 -20.7
189.31319121 62.188105546 7973.023 7214.058000000001 1.99e-32 4.1723999999999994e-32 6.37e-32 3.1841999999999987e-32 1.1699999999999996e-31 5.306999999999998e-32 1.36e-31 6.8991e-32 9.529999999999995e-32 5.39e-32 2.1289999999999997e-31 6.469999999999998e-32 3.14e-32 2.126e-31 2.5879999999999997e-31 8.83e-32 North 17.6029 0.08 28.7662 14.0 0.0 0.0 0.0 2.0 3.55 2.465 0.2384615384615385 0.4221 1 z4_GND_39221 HRG14 J123715.16+621117.2 189.313171 62.188118 3.55 0.79 4.33 -17.4 -17.73 -16.7
189.37843833 62.220958496 6151.043000000002 9188.536 3.7599999999999996e-32 4.4346999999999984e-32 3.642e-31 3.4099e-32 4.778999999999999e-31 5.1972e-32 3.6270000000000003e-31 7.789699999999999e-32 3.6509999999999995e-31 7.28e-32 3.796e-31 6.62e-32 1.2529999999999996e-31 2.9049999999999998e-31 4.024e-31 8.189999999999999e-32 North 0.01 0.8417 49.1384 8.0 0.0 0.0 0.0 1.5 3.55 3.741 0.041978021978022036 0.1169 1 z4_GND_29266 HRG14 J123730.83+621315.4 189.378448 62.22094300000001 3.55 3.17 3.77 -19.15 -19.3 -18.88
189.10014037 62.229717477 13932.26 9712.792 3.49e-32 3.4220999999999997e-32 2.9989999999999996e-31 2.8426e-32 3.198999999999999e-31 4.886099999999999e-32 3.1649999999999996e-31 6.3806e-32 3.1069999999999997e-31 9.15e-32 3.4929999999999997e-31 6.11e-32 1.2939999999999999e-31 1.2689999999999998e-31 3.1609999999999997e-31 8.079999999999998e-32 North 0.0102 0.4298 -39.7427 8.0 0.0 0.0 0.0 1.5 3.55 3.5380000000000003 0.0026373626373625424 -99.0 1 z4_GND_26350 HRG14 J123624.04+621347.0 189.100174 62.229717 3.55 0.57 3.78 -18.32 -18.43 -17.89
189.27685602 62.172330818 8989.493 6266.531 4.799999999999999e-33 4.507899999999998e-32 2.1679999999999997e-31 3.0499999999999987e-32 4.136e-31 5.3619e-32 4.488e-31 6.6978e-32 3.4369999999999997e-31 4.4800000000000004e-32 4.786e-31 5.61e-32 7.162e-31 1.6829999999999994e-31 8.495999999999998e-31 7.49e-32 North 8.4394 0.1042 -43.2018 4.0 0.0 0.0 0.0 2.0 3.55 3.175 0.08241758241758243 -99.0 1 z4_GND_2835 HRG14 J123706.45+621020.4 189.276871 62.172337 3.55 3.05 3.85 -19.23 -19.56 -18.94
189.37629927 62.21781543 6210.429 8999.815 5.82e-32 4.4896e-32 8.859999999999997e-32 3.1841999999999987e-32 1.5369999999999998e-31 5.2033e-32 8.079999999999998e-32 6.679499999999999e-32 -1.1799999999999994e-32 7.69e-32 2.134e-31 7.64e-32 -1.2529999999999996e-31 2.834e-31 4.643e-31 1.0869999999999996e-31 North 99.0 99.0 99.0 1.0 0.0 107.0 0.0 2.0 3.55 2.398 0.25318681318681313 -99.0 -99 z4_GND_30914 HRG14 J123730.31+621304.0 189.376282 62.217789 3.55 3.24 3.79 -19.64 -19.84 -19.4
189.25816805 62.215560338 9514.105 8859.989 4.8699999999999997e-32 2.879199999999998e-32 3.8899999999999994e-31 2.5071e-32 4.468e-31 4.3797999999999985e-32 4.2579999999999985e-31 6.0939e-32 4.458e-31 4.33e-32 4.4689999999999985e-31 5.36e-32 2.1659999999999998e-31 2.0839999999999997e-31 4.628e-31 7.11e-32 North 0.3226 0.1401 4.4146 8.0 0.0 0.0 0.0 1.5 3.55 3.58 0.006593406593406648 0.1286 1 z4_GND_31037 HRG14 J123701.96+621256.0 189.258179 62.215561 3.55 3.16 3.72 -19.09 -19.34 -18.93
189.34127853 62.262785696 7194.5369999999975 11696.059 9.88e-32 4.154099999999998e-32 3.349e-31 2.989e-32 4.308e-31 4.3797999999999985e-32 4.5469999999999985e-31 5.862099999999999e-32 4.979e-31 4.8799999999999996e-32 3.667e-31 7.08e-32 1.8399999999999998e-31 2.038e-31 3.6039999999999995e-31 8.58e-32 North 0.01 0.7685 75.5308 10.0 0.0 0.0 0.0 1.0 3.55 4.069 0.1140659340659341 0.48100000000000004 1 z4_GND_14512 HRG14 J123721.91+621546.0 189.341293 62.262791 3.55 0.49 3.75 -18.07 -18.23 -17.77
189.06129471 62.246355064 15015.635 10713.525 1.0869999999999996e-31 3.7941999999999996e-32 3.424e-31 3.2025e-32 6.057999999999999e-31 5.001999999999999e-32 8.389e-31 6.240299999999998e-32 8.840999999999996e-31 5.39e-32 1.4772999999999995e-30 5.519999999999999e-32 2.0665e-30 1.6920000000000002e-31 2.5844999999999998e-30 7.2e-32 North 1.4479 0.7753 24.0695 0.0 0.0 0.0 0.0 7.0 3.55 2.365 0.26043956043956035 0.4703 -99 z4_GND_20346 HRG14 J123614.71+621446.9 189.061295 62.246349 3.55 3.16 4.04 -19.31 -19.7 -19.02
189.25373707 62.235152063 9638.49 10035.44 1.842e-31 3.7941999999999996e-32 2.7559999999999997e-31 2.867e-32 2.396e-31 4.819e-32 1.589e-31 6.234199999999997e-32 1.8089999999999999e-31 8.599999999999999e-32 2.484e-31 5.89e-32 3.2319999999999997e-31 1.9699999999999998e-31 1.693e-31 8.919999999999998e-32 North 99.0 99.0 99.0 1.0 0.0 0.0 98.0 7.0 3.55 2.428 0.2465934065934066 -99.0 1 z4_GND_25275 HRG14 J123700.90+621406.6 189.253738 62.235161 3.55 2.81 3.81 -18.53 -18.7 -18.16
189.2135645 62.239563101 10761.277 10300.015 -2.63e-32 3.769799999999998e-32 1.097e-31 3.1964e-32 1.506e-31 5.581499999999999e-32 1.894e-31 6.356199999999999e-32 1.8539999999999998e-31 8.009999999999998e-32 3.2979999999999995e-31 6.049999999999998e-32 2.798e-31 1.987e-31 4.196e-31 8.109999999999999e-32 North 0.0117 0.0331 -40.5159 8.0 0.0 107.0 0.0 2.0 3.55 2.9560000000000004 0.1305494505494504 -99.0 1 z4_GND_22820 HRG14 J123651.27+621422.3 189.213608 62.239532 3.55 0.66 3.91 -18.18 -18.54 -17.8
189.09924941 62.238246115 13956.145 10224.559000000001 2.4869999999999998e-31 3.519699999999998e-32 1.1000000000000001e-30 3.0682999999999996e-32 1.4e-30 4.8007e-32 1.5425e-30 6.392799999999997e-32 1.1673e-30 8.949999999999992e-32 1.5288999999999987e-30 6.07e-32 1.7709999999999997e-30 1.904e-31 1.7896e-30 7.24e-32 North 1.1862 0.4965 87.8946 0.0 0.0 107.0 0.0 1.0 3.56 3.3280000000000003 0.05087719298245608 -99.0 1 z4_GND_23247 HRG14 J123623.83+621417.7 189.099289 62.238247 3.56 3.46 3.68 -20.24 -20.37 -20.16
189.29168810000002 62.235128992 8577.734 10034.778 -2.2299999999999998e-32 3.9528e-32 2.075e-31 3.0012e-32 2.244e-31 4.8677999999999997e-32 3.194e-31 6.252499999999998e-32 1.746e-31 4.86e-32 2.777e-31 5.839999999999997e-32 2.4129999999999996e-31 2.0819999999999998e-31 3.77e-31 7.76e-32 North 1.5537 0.0908 0.41 8.0 0.0 107.0 0.0 2.0 3.56 3.3760000000000003 0.04035087719298239 -99.0 1 z4_GND_24379 HRG14 J123710.00+621406.5 189.291656 62.235149 3.56 1.94 3.88 -18.0 -18.2 -17.42
189.25872978 62.247566492 9499.287 10780.365 4.519999999999999e-32 3.562399999999998e-32 4.0509999999999984e-31 2.9951e-32 2.968e-31 5.239899999999998e-32 5.638e-31 6.5392e-32 3.644e-31 6.759999999999998e-32 3.4659999999999995e-31 5.8e-32 7.090999999999998e-31 2.111e-31 3.363e-31 7.48e-32 North 0.01 0.3276 22.8818 8.0 0.0 107.0 0.0 1.5 3.56 4.017 0.10021929824561387 -99.0 1 z4_GND_20040 HRG14 J123702.11+621451.2 189.258789 62.247559 3.56 3.28 3.77 -18.33 -18.56 -18.13
189.31409133 62.22589513 7950.818 9481.465 3.8399999999999994e-32 3.8673999999999987e-32 1.9249999999999998e-31 3.056099999999998e-32 2.5829999999999996e-31 4.947099999999998e-32 1.4929999999999998e-31 6.8198e-32 1.701e-31 4.2999999999999994e-32 2.148e-31 5.15e-32 4.338e-31 1.4779999999999996e-31 2.873e-31 7.249999999999999e-32 North 0.01 0.3621 -14.6706 8.0 0.0 0.0 0.0 2.0 3.56 3.34 0.04824561403508777 -99.0 1 z4_GND_27710 HRG14 J123715.37+621333.3 189.314056 62.22590600000001 3.56 2.06 3.9 -17.68 -17.98 -17.21
189.39969214 62.225828851 5557.479 9482.229 3.6889999999999997e-31 4.2821999999999975e-32 1.1036e-30 3.5014e-32 1.3299999999999999e-30 5.563199999999997e-32 1.4405e-30 7.057699999999998e-32 1.4555000000000001e-30 9.17e-32 1.754699999999999e-30 5.969999999999997e-32 2.0647999999999997e-30 2.732e-31 2.5449999999999997e-30 7.589999999999997e-32 North 3.924 0.2066 -74.0919 4.0 0.0 107.0 0.0 7.0 3.56 3.074 0.10657894736842108 -99.0 1 z4_GND_27670 HRG14 J123735.89+621333.0 189.399551 62.225838 3.56 3.4 3.66 -20.76 -20.88 -20.63
189.27725534 62.222443853 8980.567 9273.322 8.67e-32 2.867e-32 2.5709999999999998e-31 2.5192999999999996e-32 3.3450000000000003e-31 4.3188000000000003e-32 2.559e-31 5.239899999999998e-32 3.4069999999999998e-31 4.9099999999999996e-32 4.434e-31 5.95e-32 3.543e-31 2.094e-31 4.532999999999999e-31 8.029999999999999e-32 North 4.5522 0.2788 69.9503 4.0 0.0 107.0 0.0 3.0 3.56 3.543 0.003728070175438575 0.1854 1 z4_GND_28804 HRG14 J123706.53+621320.8 189.277191 62.222454000000006 3.56 3.3 3.69 -19.1 -19.21 -18.88
189.18174771 62.19071134 11652.568000000001 7369.335 1.138e-31 3.7941999999999996e-32 2.9429999999999996e-31 3.9710999999999996e-32 4.171e-31 5.672999999999999e-32 3.5229999999999997e-31 6.679499999999999e-32 2.1920000000000002e-31 4.99e-32 2.518e-31 5.759999999999997e-32 2.149e-31 1.99e-31 2.025e-31 8.31e-32 North 0.0101 0.7459 -14.5058 8.0 0.0 0.0 0.0 1.0 3.56 3.8 0.05263157894736836 0.2545 1 z4_GND_38581 HRG14 J123643.62+621126.6 189.181763 62.19072 3.56 0.54 3.74 -19.29 -19.42 -18.87
189.20315266 62.246084601999996 11052.098 10691.396 1.6100000000000002e-31 3.4769999999999996e-32 4.011e-31 3.1598e-32 5.3619999999999996e-31 5.3192e-32 4.204e-31 6.465999999999997e-32 6.693e-31 7.879999999999999e-32 7.328e-31 6.1e-32 7.557999999999998e-31 1.564e-31 1.0723e-30 7.28e-32 North 2.1104 0.4567 -49.6056 0.0 0.0 0.0 0.0 7.0 3.56 3.155 0.08881578947368425 -99.0 1 z4_GND_20473 HRG14 J123648.75+621445.9 189.203125 62.24609 3.56 0.41 3.73 -19.34 -19.49 -19.04
189.23987276 62.194170594 10025.579 7576.443 8.039999999999999e-32 2.9951e-32 4.163e-31 2.684e-32 5.743999999999998e-31 4.2882999999999985e-32 5.632e-31 5.5388e-32 5.729999999999999e-31 4.7e-32 8.419e-31 5.79e-32 6.622e-31 2.438e-31 9.479000000000001e-31 7.35e-32 North 1.2707 0.5755 10.263 0.0 0.0 0.0 0.0 1.0 3.56 3.037 0.11469298245614035 -99.0 1 z4_GND_37565 HRG14 J123657.57+621139.0 189.239883 62.194172 3.56 0.43 3.77 -19.04 -19.3 -18.91
189.09045025 62.247513264 14200.875 10781.095 3.31e-32 3.745399999999999e-32 2.449e-31 2.9585e-32 3.186e-31 4.8617e-32 3.18e-31 6.2281e-32 2.426e-31 5.099999999999999e-32 3.542e-31 5.82e-32 3.4729999999999996e-31 1.571e-31 2.005e-31 7.84e-32 North 0.2126 0.0452 64.2824 8.0 0.0 0.0 0.0 2.0 3.56 3.678 0.02587719298245612 0.1187 1 z4_GND_19974 HRG14 J123621.71+621451.1 189.090454 62.24752 3.56 0.44 3.79 -18.85 -19.13 -18.62
189.37015491 62.23857553 6384.989000000001 10245.035 2.654e-31 4.4164e-32 1.1398999999999999e-30 3.745399999999999e-32 1.3930000000000001e-30 5.819399999999996e-32 1.5365999999999999e-30 7.8141e-32 1.4650999999999996e-30 6.469999999999998e-32 1.4949e-30 6.52e-32 1.3841e-30 2.1920000000000002e-31 1.5286e-30 8.970000000000002e-32 North 10.804 0.1448 22.5565 4.0 0.0 0.0 0.0 1.0 3.56 3.57 0.002192982456140304 -99.0 1 z4_GND_22987 HRG14 J123728.84+621418.9 189.370163 62.238575 3.56 3.47 3.65 -20.7 -20.8 -20.64
189.23682846 62.248249593000004 10111.196 10821.17 5.88e-32 3.8673999999999987e-32 2.486e-31 2.9767999999999996e-32 4.69e-31 4.953199999999998e-32 4.009e-31 6.4477e-32 4.942e-31 6.91e-32 4.312e-31 5.9e-32 1.16e-31 2.7239999999999998e-31 7.54e-31 7.73e-32 North 0.6229 0.1101 -52.2556 0.0 0.0 0.0 0.0 2.0 3.56 3.478 0.017982456140350843 -99.0 1 z4_GND_19757 HRG14 J123656.84+621453.7 189.236832 62.248249 3.56 2.9 3.89 -18.44 -18.78 -18.0
189.20024124 62.317363225 11131.57 14968.149 3.5799999999999997e-32 3.3245e-32 4.69e-31 3.1841999999999987e-32 5.074e-31 4.6786999999999987e-32 3.727e-31 6.167099999999999e-32 2.0899999999999998e-32 1.7649999999999995e-31 3.809e-31 4.8899999999999994e-32 3.6689999999999996e-31 1.037e-31 3.364e-31 6.889999999999997e-32 North 99.0 99.0 99.0 1.0 0.0 0.0 0.0 1.5 3.56 3.815 0.05592105263157892 -99.0 1 z4_GND_6239 HRG14 J123648.06+621902.5 189.200256 62.31736400000001 3.56 3.25 3.71 -18.92 -19.16 -18.78
189.25396234 62.175678166000004 9630.796999999999 6467.0080000000025 6.15e-32 4.6665e-32 4.0219999999999996e-31 3.1964e-32 4.799e-31 4.879999999999998e-32 5.479e-31 6.045099999999998e-32 4.739999999999999e-31 4.32e-32 5.959e-31 5.57e-32 7.612e-31 1.8399999999999998e-31 7.8459999999999965e-31 7.98e-32 North 0.3207 0.1074 3.6975 8.0 0.0 0.0 0.0 2.0 3.56 3.3360000000000003 0.0491228070175438 -99.0 1 z4_GND_3344 HRG14 J123700.95+621032.4 189.253952 62.175674 3.56 3.21 3.73 -19.46 -19.55 -19.14
189.35936382 62.222866173 6684.669 9301.841 1.3359999999999999e-31 5.734e-32 4.882e-31 4.3554e-32 5.97e-31 6.673399999999999e-32 6.462999999999999e-31 7.948299999999998e-32 6.6e-31 8.509999999999998e-32 7.456e-31 8.48e-32 7.643999999999998e-31 2.2089999999999997e-31 6.843e-31 1.01e-31 North 29.0244 0.1174 -80.0082 6.0 0.0 107.0 0.0 1.0 3.56 3.635 0.016447368421052568 0.7493 1 z4_GND_28909 HRG14 J123726.26+621322.2 189.359421 62.222839 3.56 0.37 3.65 -20.07 -20.23 -19.94
189.10194415 62.254748572 13878.896 11214.556 1.522e-31 4.8250999999999997e-32 4.059e-31 3.3977e-32 4.786e-31 5.459499999999994e-32 5.706e-31 6.9967e-32 4.798e-31 5.2e-32 4.8450000000000004e-31 5.44e-32 8.331e-31 1.6769999999999995e-31 8.976999999999997e-31 7.049999999999999e-32 North 0.2692 0.1139 -3.2688 8.0 0.0 0.0 0.0 1.0 3.56 3.033 0.1155701754385965 -99.0 1 z4_GND_18544 HRG14 J123624.47+621517.1 189.101974 62.254738 3.56 3.15 3.77 -19.23 -19.42 -18.96
